cINSEE;cp;Commune;Departement;Region;Statut;altitude;de Moyenne;population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
49066;49380;CHAMP-SUR-LAYON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;Commune simple;61;;1;47.2634009053,-0.569361775219;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5677116237485941, 47.239127974204706], [-0.58265782461074, 47.24161366596147], [-0.597379865949584, 47.251007577167215], [-0.616267875963977, 47.25633159872992], [-0.609738626706673, 47.261401599211794], [-0.566462016680785, 47.28509922064271], [-0.558205545955012, 47.29380571728161], [-0.5507959493792051, 47.28571513738588], [-0.536019184147688, 47.28576112664423], [-0.5304351845367581, 47.280596468350375], [-0.5509372288843251, 47.26482192295899], [-0.542081653757835, 47.2485745492664], [-0.5446864999895931, 47.24553006224641], [-0.5677116237485941, 47.239127974204706]]]}";6105;66;32;1;49;52
49254;49330;QUERRE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;Commune simple;61;;0,3;47.6744801615,-0.613825669743;"{""type"": ""Polygon"", ""coordinates"": [[[-0.606424202416433, 47.65052565046181], [-0.6322217164693791, 47.652212970556285], [-0.636604919590818, 47.6615375239403], [-0.631122188899303, 47.68364828138433], [-0.607614059548213, 47.70023424020924], [-0.593626587548711, 47.69746654751358], [-0.590188736690324, 47.69081467674293], [-0.606424202416433, 47.65052565046181]]]}";23963;254;10;4;49;52
17204;17500;LEOVILLE;CHARENTE-MARITIME;POITOU-CHARENTES;Commune simple;61;;0,3;45.3778692779,-0.333027025612;"{""type"": ""Polygon"", ""coordinates"": [[[-0.324725928516551, 45.360425162912186], [-0.33504407091037103, 45.365354501483296], [-0.34787186129983105, 45.364575062782706], [-0.35307036746624704, 45.37043089027399], [-0.356047741116563, 45.37103565362507], [-0.359042366032641, 45.3918281920121], [-0.33656227910900205, 45.38981438602803], [-0.32248124884198304, 45.39198141481393], [-0.310175412483428, 45.386812140823245], [-0.31064049470963, 45.376578296052706], [-0.304286823462736, 45.37187224307595], [-0.30871769755196, 45.366397035464644], [-0.322455586947667, 45.36672018149465], [-0.324725928516551, 45.360425162912186]]]}";9432;204;11;1;17;54
29063;29770;GOULIEN;FINISTERE;BRETAGNE;Commune simple;61;;0,4;48.0579729785,-4.59260441586;"{""type"": ""Polygon"", ""coordinates"": [[[-4.586760890290014, 48.03933761464883], [-4.594988358257935, 48.037024534137586], [-4.61285744451861, 48.03819943666028], [-4.608393332696475, 48.04697819804281], [-4.616591065118297, 48.05538800577268], [-4.6215076341997925, 48.068422275043886], [-4.583145891528217, 48.079864359052564], [-4.580751084016987, 48.07136735744595], [-4.560304024181143, 48.0637536088788], [-4.564478689338219, 48.05514970376765], [-4.586760890290014, 48.03933761464883]]]}";7275;63;33;4;29;53
49266;49170;SAINT-AUGUSTIN-DES-BOIS;MAINE-ET-LOIRE;PAYS DE LA LOIRE;Commune simple;61;;1;47.4545053471,-0.800399129373;"{""type"": ""Polygon"", ""coordinates"": [[[-0.7719200038423071, 47.431935839612386], [-0.7963571480091791, 47.43173537918503], [-0.8194115281714811, 47.43802809580041], [-0.8240080085776971, 47.4367324627772], [-0.825794984529947, 47.44593845406596], [-0.8296808852456681, 47.44807268562571], [-0.8637508228873041, 47.45126294285387], [-0.8352414936826411, 47.4730160171035], [-0.8182738982632021, 47.47757541857825], [-0.760482503769173, 47.46802093910383], [-0.760977481796266, 47.45785745872876], [-0.752547794806507, 47.454182428446686], [-0.7464350824800571, 47.44202405562975], [-0.75929939265214, 47.44002282939902], [-0.768057449094781, 47.4376305649715], [-0.7719200038423071, 47.431935839612386]]]}";1088;266;18;1;49;52
16010;16300;AMBLEVILLE;CHARENTE;POITOU-CHARENTES;Commune simple;61;;0,2;45.5581634832,-0.224518438236;"{""type"": ""Polygon"", ""coordinates"": [[[-0.208133597652594, 45.55385529966018], [-0.22784876472574603, 45.54480096840444], [-0.24116505545524802, 45.55341175986804], [-0.241487718126138, 45.56309971247197], [-0.22864572314734902, 45.56575860987907], [-0.228294961913757, 45.57229357633583], [-0.22083780284777302, 45.57093943920758], [-0.20586460370150403, 45.560093406806274], [-0.208133597652594, 45.55385529966018]]]}";33032;10;27;2;16;54
35165;35240;MARCILLE-ROBERT;ILLE-ET-VILAINE;BRETAGNE;Commune simple;61;;0,9;47.9584716788,-1.35356162459;"{""type"": ""Polygon"", ""coordinates"": [[[-1.322583009363279, 47.94728174680072], [-1.341794048929192, 47.931728391925375], [-1.367294184520362, 47.93129611629181], [-1.365481115664838, 47.937943230303766], [-1.373462919900456, 47.94185532813064], [-1.382879195662271, 47.948498482517294], [-1.38407347901855, 47.95466403692625], [-1.375112747115151, 47.97679198512995], [-1.362445305011228, 47.986456275680275], [-1.354501905557953, 47.98879684067833], [-1.3448838786033641, 47.982681651964015], [-1.320957798277344, 47.96930583961602], [-1.333223115537594, 47.95862439706828], [-1.322583009363279, 47.94728174680072]]]}";7927;165;33;1;35;53
29247;29170;SAINT-EVARZEC;FINISTERE;BRETAGNE;Commune simple;61;;3,4;47.9541694305,-4.00984047973;"{""type"": ""Polygon"", ""coordinates"": [[[-3.99614829822097, 47.92702431912978], [-4.004173029603161, 47.92305739269443], [-4.012369823057604, 47.92658774121315], [-4.020539454811815, 47.92280972185583], [-4.022067548463972, 47.92581723393131], [-4.039331113194523, 47.930184518344355], [-4.047538379379563, 47.937299041280426], [-4.037448532411249, 47.95343697861557], [-4.037175629126086, 47.96402453997107], [-4.014298247096701, 47.97836934497464], [-4.015716283222488, 47.988448729539144], [-3.997756004294505, 47.98850047872439], [-3.980523338321131, 47.983663719231494], [-3.9814307270699043, 47.97687901256331], [-3.987660850204007, 47.971484778642306], [-3.979280988253858, 47.955595030242506], [-3.983566158916103, 47.94241120198921], [-3.99077552642625, 47.9342837641939], [-3.989264668754884, 47.931292993821465], [-3.99614829822097, 47.92702431912978]]]}";6687;247;15;4;29;53
37144;37500;MARCAY;INDRE-ET-LOIRE;CENTRE;Commune simple;61;;0,5;47.0829995703,0.209654496806;"{""type"": ""Polygon"", ""coordinates"": [[[0.20818533878382903, 47.05323647932038], [0.196320517426003, 47.063156125600266], [0.179909986875761, 47.059306201999604], [0.175696157349387, 47.060725754696506], [0.17684862383076802, 47.07371780599986], [0.20045632374865802, 47.091679266681716], [0.18682776942603502, 47.102086835634445], [0.18167438749790402, 47.11535738620126], [0.181501641104986, 47.116136938843816], [0.23824493164991703, 47.101263743941445], [0.23749818603916903, 47.09009323542779], [0.244693732967168, 47.0863462656171], [0.234750798428204, 47.075253317164474], [0.23515532580005902, 47.0691641103422], [0.231765905300465, 47.06327230969782], [0.20818533878382903, 47.05323647932038]]]}";6204;144;7;1;37;24
85200;85540;SAINT-AVAUGOURD-DES-LANDES;VENDEE;PAYS DE LA LOIRE;Commune simple;61;;0,9;46.5136722903,-1.47528120789;"{""type"": ""Polygon"", ""coordinates"": [[[-1.4608404036277092, 46.47796132968292], [-1.470244906579377, 46.47992943139222], [-1.470869583847253, 46.49327108942304], [-1.48999370099835, 46.503957039212054], [-1.504514127776872, 46.506749519377514], [-1.512716879401741, 46.5198283138927], [-1.517161841426327, 46.53009692832705], [-1.506149946400811, 46.5367818974559], [-1.506648660396385, 46.54027969313101], [-1.502756113138768, 46.54236317816731], [-1.485422523887587, 46.536316464033554], [-1.484150450953595, 46.52991780160298], [-1.47478391049025, 46.5301135601059], [-1.464588584704153, 46.5235497198878], [-1.455946164118161, 46.52603351950043], [-1.455234132672743, 46.52930805080021], [-1.4464996458594381, 46.52604070920175], [-1.429735083890941, 46.50885285011828], [-1.456985281638756, 46.496429226980865], [-1.453930627315125, 46.483507116877824], [-1.460832835008858, 46.480739451963245], [-1.4608404036277092, 46.47796132968292]]]}";18714;200;17;3;85;52
49338;49610;SOULAINES-SUR-AUBANCE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;Commune simple;61;;1,2;47.3590850983,-0.519604593269;"{""type"": ""Polygon"", ""coordinates"": [[[-0.525191887616214, 47.33446362155251], [-0.542820662280854, 47.33605357126447], [-0.53521848315989, 47.351442288993255], [-0.533980358390811, 47.37128656842981], [-0.525842521636211, 47.38691577598454], [-0.520904923123632, 47.38668703941837], [-0.508376654078054, 47.38177656370999], [-0.49932987005315205, 47.37407471342654], [-0.5017865228136971, 47.36132220782207], [-0.506512552548397, 47.338480668532505], [-0.525191887616214, 47.33446362155251]]]}";20488;338;23;1;49;52
22051;22270;DOLO;COTES-D'ARMOR;BRETAGNE;Commune simple;61;;0,6;48.3810546269,-2.33089045922;"{""type"": ""Polygon"", ""coordinates"": [[[-2.302406672912304, 48.37777474409085], [-2.320604381052272, 48.35819304059745], [-2.341024658006567, 48.36767003535515], [-2.340851784148747, 48.37355720207654], [-2.359374478360278, 48.37667847061266], [-2.362091997935658, 48.379431968454874], [-2.357961682170557, 48.39122450108285], [-2.339049832267114, 48.395244016338516], [-2.329769160225814, 48.40319150541083], [-2.324936969030779, 48.40214652051249], [-2.302406672912304, 48.37777474409085]]]}";7343;51;17;1;22;53
35046;35330;LES BRULAIS;ILLE-ET-VILAINE;BRETAGNE;Commune simple;61;;0,5;47.8907025068,-2.05725373415;"{""type"": ""Polygon"", ""coordinates"": [[[-2.054704236341575, 47.8687934534363], [-2.066174463802554, 47.87452083241868], [-2.068988929216318, 47.88461693001435], [-2.093717791556492, 47.90213205137698], [-2.082016818054535, 47.908925479445735], [-2.077211683297177, 47.91015265634116], [-2.063933436433961, 47.90510839677161], [-2.053724488841021, 47.90522412257664], [-2.047865030802294, 47.89960571350256], [-2.024425836319887, 47.893118454009574], [-2.026324564162725, 47.88344193401045], [-2.054704236341575, 47.8687934534363]]]}";29531;46;21;2;35;53
50395;50630;LA PERNELLE;MANCHE;BASSE-NORMANDIE;Commune simple;61;;0,2;49.6131883307,-1.30916407089;"{""type"": ""Polygon"", ""coordinates"": [[[-1.351778773092881, 49.59830985190144], [-1.353569650856462, 49.60081064386739], [-1.317041976889294, 49.61776594742913], [-1.317586828495453, 49.62374032979817], [-1.310381574192955, 49.624545284182354], [-1.305908035528908, 49.622580108309236], [-1.280026228733063, 49.62451206895647], [-1.2741920227109351, 49.616681129113964], [-1.278239757032027, 49.61174185369816], [-1.286517810858162, 49.61003691506732], [-1.313213188054809, 49.60897434090504], [-1.330726550543367, 49.601033888635335], [-1.351778773092881, 49.59830985190144]]]}";33955;395;30;2;50;25
80536;80200;MESNIL-BRUNTEL;SOMME;PICARDIE;Commune simple;61;;0,3;49.8979290525,2.96283579416;"{""type"": ""Polygon"", ""coordinates"": [[[2.966105913153084, 49.8813421902243], [2.946257625250998, 49.890399279811014], [2.945499966979741, 49.896759100358665], [2.93795768818359, 49.90077998498866], [2.945818849384203, 49.910763985775745], [2.954608915810407, 49.91225875464785], [2.966339147675005, 49.90712421835462], [2.973250189515265, 49.91084492851255], [2.976716596349954, 49.90492576778845], [2.986244575330121, 49.90336414260166], [2.98610799192559, 49.89418328486219], [2.966105913153084, 49.8813421902243]]]}";22638;536;33;4;80;22
16015;16000;ANGOULEME;CHARENTE;POITOU-CHARENTES;Préfecture;61;;42,2;45.6472585146,0.14514490683;"{""type"": ""Polygon"", ""coordinates"": [[[0.14558479586416, 45.62015712902234], [0.126580570424771, 45.635000549503694], [0.11189707850145801, 45.643662443061885], [0.11087961817402901, 45.65035841405091], [0.106085362504878, 45.65064072091496], [0.09987357680696601, 45.665961538976696], [0.10393907882159101, 45.67152680441134], [0.112189389512116, 45.66908954289719], [0.132208911201761, 45.660248122202496], [0.14519169751857902, 45.66415540234178], [0.15922489883402402, 45.662906523391584], [0.17082037261982, 45.659305973749106], [0.175851971558132, 45.664198932283526], [0.18993090099494803, 45.65216179044478], [0.181031639191947, 45.64955143871351], [0.17526170729697502, 45.63699018714356], [0.186222828694452, 45.63057903127401], [0.18530412353514503, 45.62768169266528], [0.15806044245967202, 45.62927642255494], [0.14558479586416, 45.62015712902234]]]}";4327;15;98;1;16;54
53251;53400;SAINT-QUENTIN-LES-ANGES;MAYENNE;PAYS DE LA LOIRE;Commune simple;61;;0,4;47.777433487,-0.874589070438;"{""type"": ""Polygon"", ""coordinates"": [[[-0.8392947690296211, 47.75228229296624], [-0.8598668556402751, 47.758102449976725], [-0.8931699603342361, 47.764505528499086], [-0.8930413689877821, 47.76786201318554], [-0.895835157597302, 47.77461762912533], [-0.918063761173998, 47.78311229478034], [-0.9319352489582391, 47.79350594778278], [-0.91954409894738, 47.79031687849204], [-0.912452693097447, 47.79425770754389], [-0.9032292907978611, 47.79358331796706], [-0.893270697807083, 47.800213672052145], [-0.8756122610737831, 47.789697794489875], [-0.86090161467173, 47.791328225060276], [-0.84683544306105, 47.78875453651765], [-0.835400252083162, 47.76962106196268], [-0.8397410567776, 47.7682802645537], [-0.8392947690296211, 47.75228229296624]]]}";2371;251;9;1;53;52
60505;60520;PONTARME;OISE;PICARDIE;Commune simple;61;;0,8;49.1652249379,2.55752249629;"{""type"": ""Polygon"", ""coordinates"": [[[2.5628185499188962, 49.13996917673702], [2.548845159370305, 49.14105046460749], [2.542064440918203, 49.145394443274334], [2.527552669292899, 49.15420335734565], [2.524451455526195, 49.16053865653092], [2.526001652066352, 49.17240353475774], [2.540985553246715, 49.16971043203424], [2.549922326905329, 49.17322355140573], [2.560215281025767, 49.18834775952488], [2.579706543634102, 49.18493801154766], [2.580925973615431, 49.178316222899035], [2.58777701915914, 49.1738805290024], [2.602348559900741, 49.17630304152513], [2.599273804470846, 49.16606150686911], [2.573238856365326, 49.16757239333685], [2.5692537921951093, 49.16534649298694], [2.558943468639312, 49.14605087656411], [2.5628185499188962, 49.13996917673702]]]}";21584;505;34;4;60;22
2610;2200;POMMIERS;AISNE;PICARDIE;Commune simple;61;;0,6;49.3921873782,3.27884937169;"{""type"": ""Polygon"", ""coordinates"": [[[3.298083207700087, 49.38159825603996], [3.258390249155979, 49.38420637821925], [3.254227694534353, 49.386084822865705], [3.258530346462317, 49.387432975776576], [3.25823603272771, 49.40289379133838], [3.263175937068437, 49.4019663295527], [3.278856226569517, 49.40570633759856], [3.288677340376852, 49.398357738495086], [3.306748067097461, 49.39168874551181], [3.298083207700087, 49.38159825603996]]]}";28557;610;31;4;2;22
35277;35750;SAINT-GONLAY;ILLE-ET-VILAINE;BRETAGNE;Commune simple;61;;0,3;48.1132469608,-2.07658788542;"{""type"": ""Polygon"", ""coordinates"": [[[-2.069964813505145, 48.09595052816473], [-2.081785999956803, 48.106613071764585], [-2.105825753620869, 48.10738545807169], [-2.101551225241985, 48.11372955202318], [-2.104940753820768, 48.123997575499544], [-2.096588654556031, 48.127325943244195], [-2.092854451901703, 48.12519712045867], [-2.083987886297776, 48.127248341700195], [-2.076725328499197, 48.12357608398659], [-2.061483508973059, 48.12136472046211], [-2.045631553639339, 48.112189535087154], [-2.045229903108159, 48.108690169024236], [-2.069964813505145, 48.09595052816473]]]}";24920;277;23;3;35;53
77524;77520;VIMPELLES;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;61;;0,5;48.4430647512,3.16654310181;"{""type"": ""Polygon"", ""coordinates"": [[[3.168426990704348, 48.422708925464626], [3.161473618869818, 48.42076635714958], [3.159943139661598, 48.42416010192575], [3.149825334817421, 48.4310825755277], [3.151892758561604, 48.44479940730083], [3.145235590329166, 48.45790631393881], [3.141427100588515, 48.46503590393759], [3.150119785885938, 48.46317201738481], [3.167084602839815, 48.468133237966974], [3.178370830398147, 48.449350685683115], [3.186456628371821, 48.44523594141201], [3.184312798790867, 48.43929270570381], [3.194304108173654, 48.431863738362104], [3.18593827898393, 48.42485991837447], [3.168426990704348, 48.422708925464626]]]}";14829;524;10;3;77;11
72051;72330;CERANS-FOULLETOURTE;SARTHE;PAYS DE LA LOIRE;Commune simple;61;;3,2;47.8339032596,0.0696644872215;"{""type"": ""Polygon"", ""coordinates"": [[[0.076581787751807, 47.803914273951904], [0.045620438686362, 47.80801005398551], [0.04077254007696, 47.81680408839451], [0.030638581773896, 47.824671544258536], [0.015806144706625003, 47.827546142011215], [0.014639230047334001, 47.83093888391608], [0.032604233259213, 47.84791270216436], [0.06260780763907, 47.8635192961356], [0.08039754444828201, 47.864674955286155], [0.08404299015057501, 47.86263122089352], [0.091416961868757, 47.8577439529607], [0.090172441176879, 47.85090452990262], [0.09623068359460801, 47.84532687856231], [0.12585863046963802, 47.84072539543124], [0.126935528301572, 47.83416843902186], [0.12642076594954402, 47.83230959575109], [0.11363290190449701, 47.82198966681369], [0.098838860371006, 47.82132716548254], [0.091296381506799, 47.816691140728786], [0.08862827668424601, 47.810230452183276], [0.076581787751807, 47.803914273951904]]]}";13538;51;26;1;72;52
44219;44540;VRITZ;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE;Commune simple;61;;0,7;47.5890460017,-1.07270635632;"{""type"": ""Polygon"", ""coordinates"": [[[-1.032990685854358, 47.571965441159534], [-1.041367762387979, 47.56932292493596], [-1.042161067215166, 47.56326564685625], [-1.055643481202082, 47.565275942094615], [-1.07518148289621, 47.56756889936636], [-1.099904541582251, 47.5657285047797], [-1.105608257158587, 47.57478458034303], [-1.120782162872819, 47.57585363105987], [-1.115743314803332, 47.606902637329405], [-1.1236654224426461, 47.61921456039282], [-1.103129201652826, 47.620515365198045], [-1.07512598900584, 47.60610233262737], [-1.025254658726928, 47.59901922653868], [-1.009225816647987, 47.59105418279243], [-1.008165412314765, 47.58775589143579], [-1.02018176978675, 47.577139644670595], [-1.032990685854358, 47.571965441159534]]]}";13459;219;38;4;44;52
